review_id,place_name,review_text,strata,translated_text,rating,original_language,raw_aspect,aspect_category,opinion_word,was_translated,sentiment,is_manglish,human_verified,annotation_notes,needs_review,qa_flags
ChdDSUhNMG9nS0VJQ0FnSURBNy1pS25RRRAB,SABA Restaurant Cyberjaya,Makanan arab terbaik boleh dapat disini.,malay,The best Arabic food can be found here.,5,ms,food,food,arabic,True,Positive,NO,True,possibly noisy pair - verify extraction; NOISE: opinion word is descriptive not sentiment — likely noisy pair,True,"NOISY_PAIR: opinion word ""arabic"" is descriptive not sentiment"
ChdDSUhNMG9nS0VJQ0FnSURBNy1pS25RRRAB,SABA Restaurant Cyberjaya,Makanan arab terbaik boleh dapat disini.,malay,The best Arabic food can be found here.,5,ms,food,food,best,True,Positive,NO,True,,False,
ChdDSUhNMG9nS0VJQ0FnSURBNy1pS25RRRAB,SABA Restaurant Cyberjaya,Makanan arab terbaik boleh dapat disini.,malay,The best Arabic food can be found here.,5,ms,food,food,found,True,Positive,NO,True,possibly noisy pair - verify extraction; NOISE: opinion word is descriptive not sentiment — likely noisy pair,True,"NOISY_PAIR: opinion word ""found"" is descriptive not sentiment"
ChRDSUhNMG9nS0VJQ0FnSUREcTVJUBAB,SABA Restaurant Cyberjaya,"Pekerja bisu, sombong. Tanya soalan sikit pun tak toleh dengar suara je. Jenis tak reti nak communicate. Baru open 10am tapi gaya macam kerja dah dekat 24 jam. Terpaling penat kerja FNB",malay,"dumb, arrogant worker. ask a few questions also don't listen to the voice only. kind of not reti want to communicate. just opened at 10am but the style is like working already close to 24 hours. tired of fnb work",2,ms,fnb work,overall,tired,True,Negative,NO,True,possibly noisy pair - verify extraction; NOISE: aspect is non-FnB term — likely noisy extraction,True,"NOISE_ASPECT: ""fnb work"" is not an FnB-relevant term"
ChRDSUhNMG9nS0VJQ0FnSUREcTVJUBAB,SABA Restaurant Cyberjaya,"Pekerja bisu, sombong. Tanya soalan sikit pun tak toleh dengar suara je. Jenis tak reti nak communicate. Baru open 10am tapi gaya macam kerja dah dekat 24 jam. Terpaling penat kerja FNB",malay,"dumb, arrogant worker. ask a few questions also don't listen to the voice only. kind of not reti want to communicate. just opened at 10am but the style is like working already close to 24 hours. tired of fnb work",2,ms,hours,other,close,True,Negative,NO,True,possibly noisy pair - verify extraction; NOISE: opinion word is descriptive not sentiment — likely noisy pair; NOISE: aspect is non-FnB term — likely noisy extraction,True,"NOISY_PAIR: opinion word ""close"" is descriptive not sentiment; NOISE_ASPECT: ""hours"" is not an FnB-relevant term"
ChRDSUhNMG9nS0VJQ0FnSUREcTVJUBAB,SABA Restaurant Cyberjaya,"Pekerja bisu, sombong. Tanya soalan sikit pun tak toleh dengar suara je. Jenis tak reti nak communicate. Baru open 10am tapi gaya macam kerja dah dekat 24 jam. Terpaling penat kerja FNB",malay,"dumb, arrogant worker. ask a few questions also don't listen to the voice only. kind of not reti want to communicate. just opened at 10am but the style is like working already close to 24 hours. tired of fnb work",2,ms,worker,price,arrogant,True,Negative,NO,True,"staff-related aspect mapped to wrong category; WRONG_CAT: staff/worker aspect → should be service, got price",True,"WRONG_CAT: staff term ""worker"" → should be service, got price"
ChRDSUhNMG9nS0VJQ0FnSUREcTVJUBAB,SABA Restaurant Cyberjaya,"Pekerja bisu, sombong. Tanya soalan sikit pun tak toleh dengar suara je. Jenis tak reti nak communicate. Baru open 10am tapi gaya macam kerja dah dekat 24 jam. Terpaling penat kerja FNB",malay,"dumb, arrogant worker. ask a few questions also don't listen to the voice only. kind of not reti want to communicate. just opened at 10am but the style is like working already close to 24 hours. tired of fnb work",2,ms,fnb work,other,tired,True,Negative,NO,True,possibly noisy pair - verify extraction; NOISE: aspect is non-FnB term — likely noisy extraction,True,"NOISE_ASPECT: ""fnb work"" is not an FnB-relevant term"
ChRDSUhNMG9nS0VJQ0FnSUREcTVJUBAB,SABA Restaurant Cyberjaya,"Pekerja bisu, sombong. Tanya soalan sikit pun tak toleh dengar suara je. Jenis tak reti nak communicate. Baru open 10am tapi gaya macam kerja dah dekat 24 jam. Terpaling penat kerja FNB",malay,"dumb, arrogant worker. ask a few questions also don't listen to the voice only. kind of not reti want to communicate. just opened at 10am but the style is like working already close to 24 hours. tired of fnb work",2,ms,questions,other,few,True,Negative,NO,True,possibly noisy pair - verify extraction; NOISE: aspect is non-FnB term — likely noisy extraction,True,"NOISY_PAIR: opinion word ""few"" is descriptive not sentiment; NOISE_ASPECT: ""questions"" is not an FnB-relevant term"
ChRDSUhNMG9nS0VJQ0FnSUREcTVJUBAB,SABA Restaurant Cyberjaya,"Pekerja bisu, sombong. Tanya soalan sikit pun tak toleh dengar suara je. Jenis tak reti nak communicate. Baru open 10am tapi gaya macam kerja dah dekat 24 jam. Terpaling penat kerja FNB",malay,"dumb, arrogant worker. ask a few questions also don't listen to the voice only. kind of not reti want to communicate. just opened at 10am but the style is like working already close to 24 hours. tired of fnb work",2,ms,worker,price,dumb,True,Negative,NO,True,"staff-related aspect mapped to wrong category; WRONG_CAT: staff/worker aspect → should be service, got price",True,"WRONG_CAT: staff term ""worker"" → should be service, got price"
ChdDSUhNMG9nS0VJQ0FnSUNjck1YeXVBRRAB,SABA Restaurant Cyberjaya,Mahal dan biasa-biasa sahaja. Ada tempat lain lagi best dan berbaloi,malay,expensive and mediocre. there are other great and worthwhile places,3,ms,places,price,great,True,Positive,NO,True,WRONG_CAT: ambiance term mapped to price,False,
ChdDSUhNMG9nS0VJQ0FnSUNjck1YeXVBRRAB,SABA Restaurant Cyberjaya,Mahal dan biasa-biasa sahaja. Ada tempat lain lagi best dan berbaloi,malay,expensive and mediocre. there are other great and worthwhile places,3,ms,places,price,worthwhile,True,Positive,NO,True,ambiguous opinion word - verify; WRONG_CAT: ambiance term mapped to price,True,
ChdDSUhNMG9nS0VJQ0FnSUNjck1YeXVBRRAB,SABA Restaurant Cyberjaya,Mahal dan biasa-biasa sahaja. Ada tempat lain lagi best dan berbaloi,malay,expensive and mediocre. there are other great and worthwhile places,3,ms,overall,overall,mediocre,True,Negative,NO,True,,False,
ChdDSUhNMG9nS0VJQ0FnSUNjck1YeXVBRRAB,SABA Restaurant Cyberjaya,Mahal dan biasa-biasa sahaja. Ada tempat lain lagi best dan berbaloi,malay,expensive and mediocre. there are other great and worthwhile places,3,ms,places,price,other,True,Negative,NO,True,possibly noisy pair - verify extraction; WRONG_CAT: ambiance term mapped to price; NOISE: opinion word is descriptive not sentiment — likely noisy pair,True,"NOISY_PAIR: opinion word ""other"" is descriptive not sentiment"
ChdDSUhNMG9nS0VJQ0FnSUNjck1YeXVBRRAB,SABA Restaurant Cyberjaya,Mahal dan biasa-biasa sahaja. Ada tempat lain lagi best dan berbaloi,malay,expensive and mediocre. there are other great and worthwhile places,3,ms,overall,overall,expensive,True,Negative,NO,True,,False,
ChZDSUhNMG9nS0VJQ0FnSURPenFMdFJREAE,SABA Restaurant Cyberjaya,best nasi arab.. daging haneeth thorbaik.. boleh bawa ibu bapa saudara mara sini.. sangat puass,malay,great Arabic rice.. haneeth thorbaik meat.. you can bring your parents and relatives here.. very satisfied,5,ms,rice,food,arabic,True,Positive,YES,True,"possibly noisy pair - verify extraction; NOISE: opinion word is descriptive not sentiment — likely noisy pair; MISSED: ""haneeth"" visible in review but not extracted",True,"NOISY_PAIR: opinion word ""arabic"" is descriptive not sentiment"
ChZDSUhNMG9nS0VJQ0FnSURPenFMdFJREAE,SABA Restaurant Cyberjaya,best nasi arab.. daging haneeth thorbaik.. boleh bawa ibu bapa saudara mara sini.. sangat puass,malay,great Arabic rice.. haneeth thorbaik meat.. you can bring your parents and relatives here.. very satisfied,5,ms,rice,food,great,True,Positive,YES,True,,False,
ChdDSUhNMG9nS0VJQ0FnSUNwcUxMcnNRRRAB,SABA Restaurant Cyberjaya,"Beli thru online, just pick jer. Senang cite xpyh menunggu especially bila beli grill chicken. Rasa mmg xpenah berubah sejak mula2 dibuka. Yg berubah hanya harga yg semakin meningkat setiap tahun.  Itulah lumrah kehidupan di Malaysia. Harga mknn makin naik xsepadan dengan kenaikan gaji. Kadang2 gaji pun xnaik untuk beberapa tahun. Apapun, walaupun mahal, tetap juga beli, sebab dah dekat setahun xmkn Saba.",malay,"buy thru online, just pick. It's easy to say, don't wait, especially when buying grill chicken. The taste has not really changed since it was first opened. the only thing that changes is the increasing price every year. that's normal life in malaysia. the price of mknn is increasing not corresponding to the salary increase. sometimes salaries also do not increase for several years. whatever, even if it's expensive, still buy it, because it's already been almost a year of not eating regularly.",5,ms,life,other,normal,True,Positive,YES,True,possibly noisy pair - verify extraction; NOISE: aspect is non-FnB term — likely noisy extraction,True,"NOISE_ASPECT: ""life"" is not an FnB-relevant term"
ChdDSUhNMG9nS0VJQ0FnSUNwcUxMcnNRRRAB,SABA Restaurant Cyberjaya,"Beli thru online, just pick jer. Senang cite xpyh menunggu especially bila beli grill chicken. Rasa mmg xpenah berubah sejak mula2 dibuka. Yg berubah hanya harga yg semakin meningkat setiap tahun.  Itulah lumrah kehidupan di Malaysia. Harga mknn makin naik xsepadan dengan kenaikan gaji. Kadang2 gaji pun xnaik untuk beberapa tahun. Apapun, walaupun mahal, tetap juga beli, sebab dah dekat setahun xmkn Saba.",malay,"buy thru online, just pick. It's easy to say, don't wait, especially when buying grill chicken. The taste has not really changed since it was first opened. the only thing that changes is the increasing price every year. that's normal life in malaysia. the price of mknn is increasing not corresponding to the salary increase. sometimes salaries also do not increase for several years. whatever, even if it's expensive, still buy it, because it's already been almost a year of not eating regularly.",5,ms,thing,price,only,True,Positive,YES,True,possibly noisy pair - verify extraction; NOISE: aspect is non-FnB term — likely noisy extraction,True,"NOISY_PAIR: opinion word ""only"" is descriptive not sentiment; NOISE_ASPECT: ""thing"" is not an FnB-relevant term"
ChdDSUhNMG9nS0VJQ0FnSUNwcUxMcnNRRRAB,SABA Restaurant Cyberjaya,"Beli thru online, just pick jer. Senang cite xpyh menunggu especially bila beli grill chicken. Rasa mmg xpenah berubah sejak mula2 dibuka. Yg berubah hanya harga yg semakin meningkat setiap tahun.  Itulah lumrah kehidupan di Malaysia. Harga mknn makin naik xsepadan dengan kenaikan gaji. Kadang2 gaji pun xnaik untuk beberapa tahun. Apapun, walaupun mahal, tetap juga beli, sebab dah dekat setahun xmkn Saba.",malay,"buy thru online, just pick. It's easy to say, don't wait, especially when buying grill chicken. The taste has not really changed since it was first opened. the only thing that changes is the increasing price every year. that's normal life in malaysia. the price of mknn is increasing not corresponding to the salary increase. sometimes salaries also do not increase for several years. whatever, even if it's expensive, still buy it, because it's already been almost a year of not eating regularly.",5,ms,thing,price,price,True,Positive,YES,True,possibly noisy pair - verify extraction; NOISE: opinion word is descriptive not sentiment — likely noisy pair; NOISE: aspect is non-FnB term — likely noisy extraction,True,"NOISY_PAIR: opinion word ""price"" is descriptive not sentiment; NOISE_ASPECT: ""thing"" is not an FnB-relevant term"
ChdDSUhNMG9nS0VJQ0FnSUNwcUxMcnNRRRAB,SABA Restaurant Cyberjaya,"Beli thru online, just pick jer. Senang cite xpyh menunggu especially bila beli grill chicken. Rasa mmg xpenah berubah sejak mula2 dibuka. Yg berubah hanya harga yg semakin meningkat setiap tahun.  Itulah lumrah kehidupan di Malaysia. Harga mknn makin naik xsepadan dengan kenaikan gaji. Kadang2 gaji pun xnaik untuk beberapa tahun. Apapun, walaupun mahal, tetap juga beli, sebab dah dekat setahun xmkn Saba.",malay,"buy thru online, just pick. It's easy to say, don't wait, especially when buying grill chicken. The taste has not really changed since it was first opened. the only thing that changes is the increasing price every year. that's normal life in malaysia. the price of mknn is increasing not corresponding to the salary increase. sometimes salaries also do not increase for several years. whatever, even if it's expensive, still buy it, because it's already been almost a year of not eating regularly.",5,ms,years,other,several,True,Positive,YES,True,possibly noisy pair - verify extraction; NOISE: opinion word is descriptive not sentiment — likely noisy pair; NOISE: aspect is non-FnB term — likely noisy extraction,True,"NOISY_PAIR: opinion word ""several"" is descriptive not sentiment; NOISE_ASPECT: ""years"" is not an FnB-relevant term"
ChdDSUhNMG9nS0VJQ0FnSUNJOS15Nzl3RRAB,SABA Restaurant Cyberjaya,Sedap. Tempat bersih. Orang ramai time peak hours (lunch and dinner). Sekian harap maklum.,malay,delicious clean place. people during peak hours (lunch and dinner). that's all please know.,4,ms,place,ambiance,delicious,True,Positive,YES,True,,False,
ChdDSUhNMG9nS0VJQ0FnSUNJOS15Nzl3RRAB,SABA Restaurant Cyberjaya,Sedap. Tempat bersih. Orang ramai time peak hours (lunch and dinner). Sekian harap maklum.,malay,delicious clean place. people during peak hours (lunch and dinner). that's all please know.,4,ms,place,ambiance,clean,True,Positive,YES,True,,False,
ChdDSUhNMG9nS0VJQ0FnSUNnMHV5TXRnRRAB,SABA Restaurant Cyberjaya,Makaann SAMPAI AWAL... PINGGAN dan Sudu Xsampai.. Pelangan PERLU ambil sendiri..out,malay,eat until early. plates and spoons not arrived.. customers have to take them themselves.. out,1,ms,,,,True,Negative,NO,True,,False,NULL_PAIR: no extraction — manually identify missed aspect/opinion
ChZDSUhNMG9nS0VJQ0FnSUR4ckpfbVBBEAE,SABA Restaurant Cyberjaya,Tempat wajib pergi makan kalau pergi Putrajaya...,malay,must go to eat if you go to Putrajaya.,5,ms,,,,True,Positive,NO,True,,False,NULL_PAIR: no extraction — manually identify missed aspect/opinion
ChdDSUhNMG9nS0VJQ0FnSUNacEl1dXlnRRAB,SABA Restaurant Cyberjaya,"Sedap, portion banyak. Harga sesuai dgn makanan dan berpatutan dgn lokasi. Tmpt makan ada bahagian luar (open air) dan dalam (aicond)",malay,"delicious, large portions. the price is suitable for the food and reasonable for the location. the eating place has an outside (open air) and an inside (aicond)",5,ms,air,price,open,True,Positive,NO,True,NOISE: opinion word is descriptive not sentiment — likely noisy pair,False,"NOISY_PAIR: opinion word ""open"" is descriptive not sentiment"
ChdDSUhNMG9nS0VJQ0FnSUNacEl1dXlnRRAB,SABA Restaurant Cyberjaya,"Sedap, portion banyak. Harga sesuai dgn makanan dan berpatutan dgn lokasi. Tmpt makan ada bahagian luar (open air) dan dalam (aicond)",malay,"delicious, large portions. the price is suitable for the food and reasonable for the location. the eating place has an outside (open air) and an inside (aicond)",5,ms,portions,overall,delicious,True,Positive,NO,True,WRONG_CAT: food term mapped to overall → should be food,False,
ChdDSUhNMG9nS0VJQ0FnSUNacEl1dXlnRRAB,SABA Restaurant Cyberjaya,"Sedap, portion banyak. Harga sesuai dgn makanan dan berpatutan dgn lokasi. Tmpt makan ada bahagian luar (open air) dan dalam (aicond)",malay,"delicious, large portions. the price is suitable for the food and reasonable for the location. the eating place has an outside (open air) and an inside (aicond)",5,ms,location,other,food,True,Positive,NO,True,possibly noisy pair - verify extraction; NOISE: opinion word is descriptive not sentiment — likely noisy pair,True,"NOISY_PAIR: opinion word ""food"" is descriptive not sentiment"
ChdDSUhNMG9nS0VJQ0FnSUNacEl1dXlnRRAB,SABA Restaurant Cyberjaya,"Sedap, portion banyak. Harga sesuai dgn makanan dan berpatutan dgn lokasi. Tmpt makan ada bahagian luar (open air) dan dalam (aicond)",malay,"delicious, large portions. the price is suitable for the food and reasonable for the location. the eating place has an outside (open air) and an inside (aicond)",5,ms,portions,overall,large,True,Positive,NO,True,WRONG_CAT: food term mapped to overall → should be food,False,
ChdDSUhNMG9nS0VJQ0FnSUNacEl1dXlnRRAB,SABA Restaurant Cyberjaya,"Sedap, portion banyak. Harga sesuai dgn makanan dan berpatutan dgn lokasi. Tmpt makan ada bahagian luar (open air) dan dalam (aicond)",malay,"delicious, large portions. the price is suitable for the food and reasonable for the location. the eating place has an outside (open air) and an inside (aicond)",5,ms,price,food,suitable,True,Positive,NO,True,WRONG_CAT: price term mapped to food → should be price,False,"WRONG_CAT: price term ""price"" → should be price, got food"
ChdDSUhNMG9nS0VJQ0FnSUNacEl1dXlnRRAB,SABA Restaurant Cyberjaya,"Sedap, portion banyak. Harga sesuai dgn makanan dan berpatutan dgn lokasi. Tmpt makan ada bahagian luar (open air) dan dalam (aicond)",malay,"delicious, large portions. the price is suitable for the food and reasonable for the location. the eating place has an outside (open air) and an inside (aicond)",5,ms,location,other,reasonable,True,Positive,NO,True,,False,
ChdDSUhNMG9nS0VJQ0FnSUNacEl1dXlnRRAB,SABA Restaurant Cyberjaya,"Sedap, portion banyak. Harga sesuai dgn makanan dan berpatutan dgn lokasi. Tmpt makan ada bahagian luar (open air) dan dalam (aicond)",malay,"delicious, large portions. the price is suitable for the food and reasonable for the location. the eating place has an outside (open air) and an inside (aicond)",5,ms,price,price,suitable,True,Positive,NO,True,WRONG_CAT: food term mapped to price → should be food,False,
Ci9DQUlRQUNvZENodHljRjlvT25sU2F5MTZhRWxaZFZkT1VGWlJlbk5UVlhCNFFtYxAB,SABA Restaurant Cyberjaya,Makanan sedap. Selalu repeat. Kegemaran seisi keluarga. Kena dengan tekak kami sekeluarga. Lauk yg x liat. Alhamdulillah,malay,good food always repeat. a favorite of the whole family. hit our throats as a family. dishes that are not sticky. thank god,5,ms,family,other,whole,True,Positive,NO,True,,False,"NOISY_PAIR: opinion word ""whole"" is descriptive not sentiment"
Ci9DQUlRQUNvZENodHljRjlvT25sU2F5MTZhRWxaZFZkT1VGWlJlbk5UVlhCNFFtYxAB,SABA Restaurant Cyberjaya,Makanan sedap. Selalu repeat. Kegemaran seisi keluarga. Kena dengan tekak kami sekeluarga. Lauk yg x liat. Alhamdulillah,malay,good food always repeat. a favorite of the whole family. hit our throats as a family. dishes that are not sticky. thank god,5,ms,food,food,good,True,Positive,NO,True,,False,
ChdDSUhNMG9nS0VJQ0FnSUNHeGVxV2dRRRAB,SABA Restaurant Cyberjaya,"Harga dah naik banyak, food portion kadang banyak kadang sikit, isi kadang tak setimpal dengan harga. Then bila request utk sup, dia cakap ""kalau ada kita bagi?"" Kau yang malas pack kau cakap macam tu pulak. Harga bayar bukan murah. Please la be nice to customer, bukannya aku jerit or maki kau pon.

Dengan harga yg macam ni baik lah pergi Sanaa Restaurant Cyberjaya lagi sedap.

No more Saba after this. Thank u",malay,"The price has already gone up a lot, the food portion is sometimes a lot and sometimes a little, the filling is sometimes not commensurate with the price. then when requesting for soup, he said ""if we have some?"" You who are lazy pack you talk like that. the price paid is not cheap. please be nice to the customer, instead of me shouting or swearing at you too. with a price like this, it's good to go to sanaa restaurant in cyberjaya, it's delicious. no more saba after this. Thank you",2,ms,filling,price,not commensurate,True,Negative,YES,True,,False,"WRONG_CAT: food term ""filling"" → should be food, got price"
ChdDSUhNMG9nS0VJQ0FnSUNHeGVxV2dRRRAB,SABA Restaurant Cyberjaya,"Harga dah naik banyak, food portion kadang banyak kadang sikit, isi kadang tak setimpal dengan harga. Then bila request utk sup, dia cakap ""kalau ada kita bagi?"" Kau yang malas pack kau cakap macam tu pulak. Harga bayar bukan murah. Please la be nice to customer, bukannya aku jerit or maki kau pon.

Dengan harga yg macam ni baik lah pergi Sanaa Restaurant Cyberjaya lagi sedap.

No more Saba after this. Thank u",malay,"The price has already gone up a lot, the food portion is sometimes a lot and sometimes a little, the filling is sometimes not commensurate with the price. then when requesting for soup, he said ""if we have some?"" You who are lazy pack you talk like that. the price paid is not cheap. please be nice to the customer, instead of me shouting or swearing at you too. with a price like this, it's good to go to sanaa restaurant in cyberjaya, it's delicious. no more saba after this. Thank you",2,ms,price,price,not cheap,True,Negative,YES,True,WRONG_CAT: food term mapped to price → should be food,False,
ChdDSUhNMG9nS0VJQ0FnSUNHeGVxV2dRRRAB,SABA Restaurant Cyberjaya,"Harga dah naik banyak, food portion kadang banyak kadang sikit, isi kadang tak setimpal dengan harga. Then bila request utk sup, dia cakap ""kalau ada kita bagi?"" Kau yang malas pack kau cakap macam tu pulak. Harga bayar bukan murah. Please la be nice to customer, bukannya aku jerit or maki kau pon.

Dengan harga yg macam ni baik lah pergi Sanaa Restaurant Cyberjaya lagi sedap.

No more Saba after this. Thank u",malay,"The price has already gone up a lot, the food portion is sometimes a lot and sometimes a little, the filling is sometimes not commensurate with the price. then when requesting for soup, he said ""if we have some?"" You who are lazy pack you talk like that. the price paid is not cheap. please be nice to the customer, instead of me shouting or swearing at you too. with a price like this, it's good to go to sanaa restaurant in cyberjaya, it's delicious. no more saba after this. Thank you",2,ms,food portion,food,little,True,Negative,YES,True,,False,
ChdDSUhNMG9nS0VJQ0FnSUNHeGVxV2dRRRAB,SABA Restaurant Cyberjaya,"Harga dah naik banyak, food portion kadang banyak kadang sikit, isi kadang tak setimpal dengan harga. Then bila request utk sup, dia cakap ""kalau ada kita bagi?"" Kau yang malas pack kau cakap macam tu pulak. Harga bayar bukan murah. Please la be nice to customer, bukannya aku jerit or maki kau pon.

Dengan harga yg macam ni baik lah pergi Sanaa Restaurant Cyberjaya lagi sedap.

No more Saba after this. Thank u",malay,"The price has already gone up a lot, the food portion is sometimes a lot and sometimes a little, the filling is sometimes not commensurate with the price. then when requesting for soup, he said ""if we have some?"" You who are lazy pack you talk like that. the price paid is not cheap. please be nice to the customer, instead of me shouting or swearing at you too. with a price like this, it's good to go to sanaa restaurant in cyberjaya, it's delicious. no more saba after this. Thank you",2,ms,pack,price,lazy,True,Negative,YES,True,possibly noisy pair - verify extraction,True,
ChdDSUhNMG9nS0VJQ0FnSUNHeGVxV2dRRRAB,SABA Restaurant Cyberjaya,"Harga dah naik banyak, food portion kadang banyak kadang sikit, isi kadang tak setimpal dengan harga. Then bila request utk sup, dia cakap ""kalau ada kita bagi?"" Kau yang malas pack kau cakap macam tu pulak. Harga bayar bukan murah. Please la be nice to customer, bukannya aku jerit or maki kau pon.

Dengan harga yg macam ni baik lah pergi Sanaa Restaurant Cyberjaya lagi sedap.

No more Saba after this. Thank u",malay,"The price has already gone up a lot, the food portion is sometimes a lot and sometimes a little, the filling is sometimes not commensurate with the price. then when requesting for soup, he said ""if we have some?"" You who are lazy pack you talk like that. the price paid is not cheap. please be nice to the customer, instead of me shouting or swearing at you too. with a price like this, it's good to go to sanaa restaurant in cyberjaya, it's delicious. no more saba after this. Thank you",2,ms,food portion,food,lot,True,Negative,YES,True,,False,
ChdDSUhNMG9nS0VJQ0FnSUNHeGVxV2dRRRAB,SABA Restaurant Cyberjaya,"Harga dah naik banyak, food portion kadang banyak kadang sikit, isi kadang tak setimpal dengan harga. Then bila request utk sup, dia cakap ""kalau ada kita bagi?"" Kau yang malas pack kau cakap macam tu pulak. Harga bayar bukan murah. Please la be nice to customer, bukannya aku jerit or maki kau pon.

Dengan harga yg macam ni baik lah pergi Sanaa Restaurant Cyberjaya lagi sedap.

No more Saba after this. Thank u",malay,"The price has already gone up a lot, the food portion is sometimes a lot and sometimes a little, the filling is sometimes not commensurate with the price. then when requesting for soup, he said ""if we have some?"" You who are lazy pack you talk like that. the price paid is not cheap. please be nice to the customer, instead of me shouting or swearing at you too. with a price like this, it's good to go to sanaa restaurant in cyberjaya, it's delicious. no more saba after this. Thank you",2,ms,filling,food,not commensurate,True,Negative,YES,True,,False,
ChdDSUhNMG9nS0VJQ0FnSUNHeGVxV2dRRRAB,SABA Restaurant Cyberjaya,"Harga dah naik banyak, food portion kadang banyak kadang sikit, isi kadang tak setimpal dengan harga. Then bila request utk sup, dia cakap ""kalau ada kita bagi?"" Kau yang malas pack kau cakap macam tu pulak. Harga bayar bukan murah. Please la be nice to customer, bukannya aku jerit or maki kau pon.

Dengan harga yg macam ni baik lah pergi Sanaa Restaurant Cyberjaya lagi sedap.

No more Saba after this. Thank u",malay,"The price has already gone up a lot, the food portion is sometimes a lot and sometimes a little, the filling is sometimes not commensurate with the price. then when requesting for soup, he said ""if we have some?"" You who are lazy pack you talk like that. the price paid is not cheap. please be nice to the customer, instead of me shouting or swearing at you too. with a price like this, it's good to go to sanaa restaurant in cyberjaya, it's delicious. no more saba after this. Thank you",2,ms,customer,overall,nice,True,Positive,YES,True,,False,
ChZDSUhNMG9nS0VJQ0FnSURnX1p5QUV3EAE,SABA Restaurant Cyberjaya,Nasi arab yang paling sedap dalam Malaysia,malay,the tastiest Arabic rice in Malaysia,5,ms,rice,food,arabic,True,Positive,NO,True,possibly noisy pair - verify extraction; NOISE: opinion word is descriptive not sentiment — likely noisy pair,True,"NOISY_PAIR: opinion word ""arabic"" is descriptive not sentiment"
ChZDSUhNMG9nS0VJQ0FnSURnX1p5QUV3EAE,SABA Restaurant Cyberjaya,Nasi arab yang paling sedap dalam Malaysia,malay,the tastiest Arabic rice in Malaysia,5,ms,rice,food,tastiest,True,Positive,NO,True,,False,
ChZDSUhNMG9nS0VJQ0FnSURPeWVhMFNBEAE,SABA Restaurant Cyberjaya,"Staff belagak,harga mahal..service memang tak bagus..tak payah makan situ la..mmg tak berbaloi",malay,"rude staff, expensive price.. service is really not good.. no need to eat there.. not worth it",1,ms,staff,service,rude,True,Negative,YES,True,,False,
ChZDSUhNMG9nS0VJQ0FnSURPeWVhMFNBEAE,SABA Restaurant Cyberjaya,"Staff belagak,harga mahal..service memang tak bagus..tak payah makan situ la..mmg tak berbaloi",malay,"rude staff, expensive price.. service is really not good.. no need to eat there.. not worth it",1,ms,price,price,expensive,True,Negative,YES,True,WRONG_CAT: food term mapped to price → should be food,False,
ChZDSUhNMG9nS0VJQ0FnSURPeWVhMFNBEAE,SABA Restaurant Cyberjaya,"Staff belagak,harga mahal..service memang tak bagus..tak payah makan situ la..mmg tak berbaloi",malay,"rude staff, expensive price.. service is really not good.. no need to eat there.. not worth it",1,ms,service,service,not good,True,Negative,YES,True,,False,
ChZDSUhNMG9nS0VJQ0FnSUMzdDdMdU1BEAE,SABA Restaurant Cyberjaya,Staff tak cukup. Nak order system down. Terpaksa tunggu 20 minit utk order saja..belum tunggu order.,malay,staff not enough. want order system down. Had to wait 20 minutes to order... haven't waited for the order yet.,3,ms,,,,True,Positive,YES,True,"no extraction,",True,NULL_PAIR: no extraction — manually identify missed aspect/opinion
ChdDSUhNMG9nS0VJQ0FnSURVbGJ5STRRRRAB,SABA Restaurant Cyberjaya,Jauh panggang dari api. Nasi Arab lain byk yg sedap lg.,malay,away from the fire. other Arabic rice is much more delicious.,2,ms,rice,food,arabic,True,Positive,NO,True,possibly noisy pair - verify extraction; NOISE: opinion word is descriptive not sentiment — likely noisy pair,True,"NOISY_PAIR: opinion word ""arabic"" is descriptive not sentiment"
ChdDSUhNMG9nS0VJQ0FnSURVbGJ5STRRRRAB,SABA Restaurant Cyberjaya,Jauh panggang dari api. Nasi Arab lain byk yg sedap lg.,malay,away from the fire. other Arabic rice is much more delicious.,2,ms,rice,food,delicious,True,Positive,NO,True,,False,
ChdDSUhNMG9nS0VJQ0FnSURVbGJ5STRRRRAB,SABA Restaurant Cyberjaya,Jauh panggang dari api. Nasi Arab lain byk yg sedap lg.,malay,away from the fire. other Arabic rice is much more delicious.,2,ms,rice,food,other,True,Negative,NO,True,possibly noisy pair - verify extraction; NOISE: opinion word is descriptive not sentiment — likely noisy pair,True,"NOISY_PAIR: opinion word ""other"" is descriptive not sentiment"
Ci9DQUlRQUNvZENodHljRjlvT213NGJXcGlhVXR5ZGpobGVWQm5RMEU1WDFCeVNFRRAB,SABA Restaurant Cyberjaya,Nasi lamb mandi terbaikk. Memang best boleh datang lagi.,malay,the best mandi lamb rice. It's great to be able to come again.,5,ms,,,,True,Positive,NO,True,,False,NULL_PAIR: no extraction — manually identify missed aspect/opinion
ChdDSUhNMG9nS0VJQ0FnTUN3djhIdmlRRRAB,SABA Restaurant Cyberjaya,Puas hati setakat ni. Skeptikal sikit nak makan nasi arab tapi sini sedap dari tempat lain so far. Ada rezeki nak singgah lagi,malay,"Satisfied so far. I'm a little skeptical about wanting to eat Arabic rice, but here it's better than other places so far. there is sustenance, want to stop by again",5,ms,overall,overall,satisfied,True,Positive,YES,True,,False,
